"","DateRep","Cases","Deaths","Country"
"17667",2020-02-08,0,0,"Sudan"
"17668",2020-02-09,0,0,"Sudan"
"17669",2020-02-10,0,0,"Sudan"
"17670",2020-02-11,0,0,"Sudan"
"17671",2020-02-12,0,0,"Sudan"
"17672",2020-02-13,0,0,"Sudan"
"17673",2020-02-14,0,0,"Sudan"
"17674",2020-02-15,0,0,"Sudan"
"17675",2020-02-16,0,0,"Sudan"
"17676",2020-02-17,0,0,"Sudan"
"17677",2020-02-18,0,0,"Sudan"
"17678",2020-02-19,0,0,"Sudan"
"17679",2020-02-20,0,0,"Sudan"
"17680",2020-02-21,0,0,"Sudan"
"17681",2020-02-22,0,0,"Sudan"
"17682",2020-02-23,0,0,"Sudan"
"17683",2020-02-24,0,0,"Sudan"
"17684",2020-02-25,0,0,"Sudan"
"17685",2020-02-26,0,0,"Sudan"
"17686",2020-02-27,0,0,"Sudan"
"17687",2020-02-28,0,0,"Sudan"
"17688",2020-02-29,0,0,"Sudan"
"17689",2020-03-01,0,0,"Sudan"
"17690",2020-03-02,0,0,"Sudan"
"17691",2020-03-03,0,0,"Sudan"
"17692",2020-03-04,0,0,"Sudan"
"17693",2020-03-05,0,0,"Sudan"
"17694",2020-03-06,0,0,"Sudan"
"17695",2020-03-07,0,0,"Sudan"
"17696",2020-03-08,0,0,"Sudan"
"17697",2020-03-09,0,0,"Sudan"
"17698",2020-03-10,0,0,"Sudan"
"17699",2020-03-11,0,0,"Sudan"
"17700",2020-03-12,0,0,"Sudan"
"17701",2020-03-13,1,1,"Sudan"
"17702",2020-03-14,0,0,"Sudan"
"17703",2020-03-15,0,0,"Sudan"
"17704",2020-03-16,0,0,"Sudan"
"17705",2020-03-17,0,0,"Sudan"
"17706",2020-03-18,1,0,"Sudan"
"17707",2020-03-19,0,0,"Sudan"
"17708",2020-03-20,0,0,"Sudan"
"17709",2020-03-21,0,0,"Sudan"
"17710",2020-03-22,0,0,"Sudan"
"17711",2020-03-23,0,0,"Sudan"
"17712",2020-03-24,1,0,"Sudan"
"17713",2020-03-25,0,0,"Sudan"
"17714",2020-03-26,0,0,"Sudan"
"17715",2020-03-27,0,0,"Sudan"
"17716",2020-03-28,2,0,"Sudan"
"17717",2020-03-29,1,0,"Sudan"
"17718",2020-03-30,0,1,"Sudan"
"17719",2020-03-31,1,0,"Sudan"
"17720",2020-04-01,0,0,"Sudan"
"17721",2020-04-02,1,0,"Sudan"
"17722",2020-04-03,2,0,"Sudan"
"17723",2020-04-04,0,0,"Sudan"
"17724",2020-04-05,2,0,"Sudan"
"17725",2020-04-06,0,0,"Sudan"
"17726",2020-04-07,2,0,"Sudan"
"17727",2020-04-08,0,0,"Sudan"
"17728",2020-04-09,1,0,"Sudan"
"17729",2020-04-10,2,0,"Sudan"
"17730",2020-04-11,2,0,"Sudan"
"17731",2020-04-12,0,0,"Sudan"
"17732",2020-04-13,10,2,"Sudan"
"17733",2020-04-14,3,1,"Sudan"
"17734",2020-04-15,0,0,"Sudan"
"17735",2020-04-16,0,0,"Sudan"
"17736",2020-04-17,1,1,"Sudan"
"17737",2020-04-18,33,4,"Sudan"
"17738",2020-04-19,0,0,"Sudan"
"17739",2020-04-20,41,2,"Sudan"
"17740",2020-04-21,0,0,"Sudan"
"17741",2020-04-22,33,1,"Sudan"
"17742",2020-04-23,34,3,"Sudan"
"17743",2020-04-24,0,0,"Sudan"
"17744",2020-04-25,39,1,"Sudan"
"17745",2020-04-26,24,4,"Sudan"
"17746",2020-04-27,38,1,"Sudan"
"17747",2020-04-28,43,3,"Sudan"
"17748",2020-04-29,57,3,"Sudan"
"17749",2020-04-30,67,3,"Sudan"
"17750",2020-05-01,91,5,"Sudan"
"17751",2020-05-02,59,5,"Sudan"
"17752",2020-05-03,0,0,"Sudan"
"17753",2020-05-04,86,0,"Sudan"
"17754",2020-05-05,100,4,"Sudan"
"17755",2020-05-06,74,4,"Sudan"
"17756",2020-05-07,78,3,"Sudan"
"17757",2020-05-08,181,7,"Sudan"
"17758",2020-05-09,53,5,"Sudan"
"17759",2020-05-10,201,6,"Sudan"
"17760",2020-05-11,161,4,"Sudan"
"17761",2020-01-22,0,0,"Suriname"
"17762",2020-01-23,0,0,"Suriname"
"17763",2020-01-24,0,0,"Suriname"
"17764",2020-01-25,0,0,"Suriname"
"17765",2020-01-26,0,0,"Suriname"
"17766",2020-01-27,0,0,"Suriname"
"17767",2020-01-28,0,0,"Suriname"
"17768",2020-01-29,0,0,"Suriname"
"17769",2020-01-30,0,0,"Suriname"
"17770",2020-01-31,0,0,"Suriname"
"17771",2020-02-01,0,0,"Suriname"
"17772",2020-02-02,0,0,"Suriname"
"17773",2020-02-03,0,0,"Suriname"
"17774",2020-02-04,0,0,"Suriname"
"17775",2020-02-05,0,0,"Suriname"
"17776",2020-02-06,0,0,"Suriname"
"17777",2020-02-07,0,0,"Suriname"
"17778",2020-02-08,0,0,"Suriname"
"17779",2020-02-09,0,0,"Suriname"
"17780",2020-02-10,0,0,"Suriname"
"17781",2020-02-11,0,0,"Suriname"
"17782",2020-02-12,0,0,"Suriname"
"17783",2020-02-13,0,0,"Suriname"
"17784",2020-02-14,0,0,"Suriname"
"17785",2020-02-15,0,0,"Suriname"
"17786",2020-02-16,0,0,"Suriname"
"17787",2020-02-17,0,0,"Suriname"
"17788",2020-02-18,0,0,"Suriname"
"17789",2020-02-19,0,0,"Suriname"
"17790",2020-02-20,0,0,"Suriname"
"17791",2020-02-21,0,0,"Suriname"
"17792",2020-02-22,0,0,"Suriname"
"17793",2020-02-23,0,0,"Suriname"
"17794",2020-02-24,0,0,"Suriname"
"17795",2020-02-25,0,0,"Suriname"
"17796",2020-02-26,0,0,"Suriname"
"17797",2020-02-27,0,0,"Suriname"
"17798",2020-02-28,0,0,"Suriname"
"17799",2020-02-29,0,0,"Suriname"
"17800",2020-03-01,0,0,"Suriname"
"17801",2020-03-02,0,0,"Suriname"
"17802",2020-03-03,0,0,"Suriname"
"17803",2020-03-04,0,0,"Suriname"
"17804",2020-03-05,0,0,"Suriname"
"17805",2020-03-06,0,0,"Suriname"
"17806",2020-03-07,0,0,"Suriname"
"17807",2020-03-08,0,0,"Suriname"
"17808",2020-03-09,0,0,"Suriname"
"17809",2020-03-10,0,0,"Suriname"
"17810",2020-03-11,0,0,"Suriname"
"17811",2020-03-12,0,0,"Suriname"
"17812",2020-03-13,0,0,"Suriname"
"17813",2020-03-14,1,0,"Suriname"
"17814",2020-03-15,0,0,"Suriname"
"17815",2020-03-16,0,0,"Suriname"
"17816",2020-03-17,0,0,"Suriname"
"17817",2020-03-18,0,0,"Suriname"
"17818",2020-03-19,0,0,"Suriname"
"17819",2020-03-20,3,0,"Suriname"
"17820",2020-03-21,0,0,"Suriname"
"17821",2020-03-22,1,0,"Suriname"
"17822",2020-03-23,0,0,"Suriname"
"17823",2020-03-24,2,0,"Suriname"
"17824",2020-03-25,1,0,"Suriname"
"17825",2020-03-26,0,0,"Suriname"
"17826",2020-03-27,0,0,"Suriname"
"17827",2020-03-28,0,0,"Suriname"
"17828",2020-03-29,0,0,"Suriname"
"17829",2020-03-30,0,0,"Suriname"
"17830",2020-03-31,1,0,"Suriname"
"17831",2020-04-01,1,0,"Suriname"
"17832",2020-04-02,0,0,"Suriname"
"17833",2020-04-03,0,1,"Suriname"
"17834",2020-04-04,0,0,"Suriname"
"17835",2020-04-05,0,0,"Suriname"
"17836",2020-04-06,0,0,"Suriname"
"17837",2020-04-07,0,0,"Suriname"
"17838",2020-04-08,0,0,"Suriname"
"17839",2020-04-09,0,0,"Suriname"
"17840",2020-04-10,0,0,"Suriname"
"17841",2020-04-11,0,0,"Suriname"
"17842",2020-04-12,0,0,"Suriname"
"17843",2020-04-13,0,0,"Suriname"
"17844",2020-04-14,0,0,"Suriname"
"17845",2020-04-15,0,0,"Suriname"
"17846",2020-04-16,0,0,"Suriname"
"17847",2020-04-17,0,0,"Suriname"
"17848",2020-04-18,0,0,"Suriname"
"17849",2020-04-19,0,0,"Suriname"
"17850",2020-04-20,0,0,"Suriname"
"17851",2020-04-21,0,0,"Suriname"
"17852",2020-04-22,0,0,"Suriname"
"17853",2020-04-23,0,0,"Suriname"
"17854",2020-04-24,0,0,"Suriname"
"17855",2020-04-25,0,0,"Suriname"
"17856",2020-04-26,0,0,"Suriname"
"17857",2020-04-27,0,0,"Suriname"
"17858",2020-04-28,0,0,"Suriname"
"17859",2020-04-29,0,0,"Suriname"
"17860",2020-04-30,0,0,"Suriname"
"17861",2020-05-01,0,0,"Suriname"
"17862",2020-05-02,0,0,"Suriname"
"17863",2020-05-03,0,0,"Suriname"
"17864",2020-05-04,0,0,"Suriname"
"17865",2020-05-05,0,0,"Suriname"
"17866",2020-05-06,0,0,"Suriname"
"17867",2020-05-07,0,0,"Suriname"
"17868",2020-05-08,0,0,"Suriname"
"17869",2020-05-09,0,0,"Suriname"
"17870",2020-05-10,0,0,"Suriname"
"17871",2020-05-11,0,0,"Suriname"
"17872",2020-01-22,0,0,"Sweden"
"17873",2020-01-23,0,0,"Sweden"
"17874",2020-01-24,0,0,"Sweden"
"17875",2020-01-25,0,0,"Sweden"
"17876",2020-01-26,0,0,"Sweden"
"17877",2020-01-27,0,0,"Sweden"
"17878",2020-01-28,0,0,"Sweden"
"17879",2020-01-29,0,0,"Sweden"
"17880",2020-01-30,0,0,"Sweden"
"17881",2020-01-31,1,0,"Sweden"
"17882",2020-02-01,0,0,"Sweden"
"17883",2020-02-02,0,0,"Sweden"
"17884",2020-02-03,0,0,"Sweden"
"17885",2020-02-04,0,0,"Sweden"
"17886",2020-02-05,0,0,"Sweden"
"17887",2020-02-06,0,0,"Sweden"
"17888",2020-02-07,0,0,"Sweden"
"17889",2020-02-08,0,0,"Sweden"
"17890",2020-02-09,0,0,"Sweden"
"17891",2020-02-10,0,0,"Sweden"
"17892",2020-02-11,0,0,"Sweden"
"17893",2020-02-12,0,0,"Sweden"
"17894",2020-02-13,0,0,"Sweden"
"17895",2020-02-14,0,0,"Sweden"
"17896",2020-02-15,0,0,"Sweden"
"17897",2020-02-16,0,0,"Sweden"
"17898",2020-02-17,0,0,"Sweden"
"17899",2020-02-18,0,0,"Sweden"
"17900",2020-02-19,0,0,"Sweden"
"17901",2020-02-20,0,0,"Sweden"
"17902",2020-02-21,0,0,"Sweden"
"17903",2020-02-22,0,0,"Sweden"
"17904",2020-02-23,0,0,"Sweden"
"17905",2020-02-24,0,0,"Sweden"
"17906",2020-02-25,0,0,"Sweden"
"17907",2020-02-26,1,0,"Sweden"
"17908",2020-02-27,5,0,"Sweden"
"17909",2020-02-28,0,0,"Sweden"
"17910",2020-02-29,5,0,"Sweden"
"17911",2020-03-01,2,0,"Sweden"
"17912",2020-03-02,1,0,"Sweden"
"17913",2020-03-03,6,0,"Sweden"
"17914",2020-03-04,14,0,"Sweden"
"17915",2020-03-05,59,0,"Sweden"
"17916",2020-03-06,7,0,"Sweden"
"17917",2020-03-07,60,0,"Sweden"
"17918",2020-03-08,42,0,"Sweden"
"17919",2020-03-09,45,0,"Sweden"
"17920",2020-03-10,107,0,"Sweden"
"17921",2020-03-11,145,1,"Sweden"
"17922",2020-03-12,99,0,"Sweden"
"17923",2020-03-13,215,0,"Sweden"
"17924",2020-03-14,147,1,"Sweden"
"17925",2020-03-15,61,1,"Sweden"
"17926",2020-03-16,81,3,"Sweden"
"17927",2020-03-17,87,1,"Sweden"
"17928",2020-03-18,89,3,"Sweden"
"17929",2020-03-19,160,1,"Sweden"
"17930",2020-03-20,200,5,"Sweden"
"17931",2020-03-21,124,4,"Sweden"
"17932",2020-03-22,171,1,"Sweden"
"17933",2020-03-23,112,4,"Sweden"
"17934",2020-03-24,240,11,"Sweden"
"17935",2020-03-25,240,26,"Sweden"
"17936",2020-03-26,314,15,"Sweden"
"17937",2020-03-27,229,28,"Sweden"
"17938",2020-03-28,378,0,"Sweden"
"17939",2020-03-29,253,5,"Sweden"
"17940",2020-03-30,328,36,"Sweden"
"17941",2020-03-31,407,34,"Sweden"
"17942",2020-04-01,512,59,"Sweden"
"17943",2020-04-02,621,69,"Sweden"
"17944",2020-04-03,563,50,"Sweden"
"17945",2020-04-04,312,15,"Sweden"
"17946",2020-04-05,387,28,"Sweden"
"17947",2020-04-06,376,76,"Sweden"
"17948",2020-04-07,487,114,"Sweden"
"17949",2020-04-08,726,96,"Sweden"
"17950",2020-04-09,722,106,"Sweden"
"17951",2020-04-10,544,77,"Sweden"
"17952",2020-04-11,466,17,"Sweden"
"17953",2020-04-12,332,12,"Sweden"
"17954",2020-04-13,465,20,"Sweden"
"17955",2020-04-14,497,114,"Sweden"
"17956",2020-04-15,482,170,"Sweden"
"17957",2020-04-16,613,130,"Sweden"
"17958",2020-04-17,676,67,"Sweden"
"17959",2020-04-18,606,111,"Sweden"
"17960",2020-04-19,563,29,"Sweden"
"17961",2020-04-20,392,40,"Sweden"
"17962",2020-04-21,545,185,"Sweden"
"17963",2020-04-22,682,172,"Sweden"
"17964",2020-04-23,751,84,"Sweden"
"17965",2020-04-24,812,131,"Sweden"
"17966",2020-04-25,610,40,"Sweden"
"17967",2020-04-26,463,2,"Sweden"
"17968",2020-04-27,286,80,"Sweden"
"17969",2020-04-28,695,81,"Sweden"
"17970",2020-04-29,681,107,"Sweden"
"17971",2020-04-30,790,124,"Sweden"
"17972",2020-05-01,428,67,"Sweden"
"17973",2020-05-02,562,16,"Sweden"
"17974",2020-05-03,235,10,"Sweden"
"17975",2020-05-04,404,90,"Sweden"
"17976",2020-05-05,495,85,"Sweden"
"17977",2020-05-06,702,87,"Sweden"
"17978",2020-05-07,705,99,"Sweden"
"17979",2020-05-08,642,135,"Sweden"
"17980",2020-05-09,656,45,"Sweden"
"17981",2020-05-10,401,5,"Sweden"
"17982",2020-05-11,348,31,"Sweden"
"17983",2020-01-22,0,0,"Switzerland"
"17984",2020-01-23,0,0,"Switzerland"
"17985",2020-01-24,0,0,"Switzerland"
"17986",2020-01-25,0,0,"Switzerland"
"17987",2020-01-26,0,0,"Switzerland"
"17988",2020-01-27,0,0,"Switzerland"
"17989",2020-01-28,0,0,"Switzerland"
"17990",2020-01-29,0,0,"Switzerland"
"17991",2020-01-30,0,0,"Switzerland"
"17992",2020-01-31,0,0,"Switzerland"
"17993",2020-02-01,0,0,"Switzerland"
"17994",2020-02-02,0,0,"Switzerland"
"17995",2020-02-03,0,0,"Switzerland"
"17996",2020-02-04,0,0,"Switzerland"
"17997",2020-02-05,0,0,"Switzerland"
"17998",2020-02-06,0,0,"Switzerland"
"17999",2020-02-07,0,0,"Switzerland"
"18000",2020-02-08,0,0,"Switzerland"
"18001",2020-02-09,0,0,"Switzerland"
"18002",2020-02-10,0,0,"Switzerland"
"18003",2020-02-11,0,0,"Switzerland"
"18004",2020-02-12,0,0,"Switzerland"
"18005",2020-02-13,0,0,"Switzerland"
"18006",2020-02-14,0,0,"Switzerland"
"18007",2020-02-15,0,0,"Switzerland"
"18008",2020-02-16,0,0,"Switzerland"
"18009",2020-02-17,0,0,"Switzerland"
"18010",2020-02-18,0,0,"Switzerland"
"18011",2020-02-19,0,0,"Switzerland"
"18012",2020-02-20,0,0,"Switzerland"
"18013",2020-02-21,0,0,"Switzerland"
"18014",2020-02-22,0,0,"Switzerland"
"18015",2020-02-23,0,0,"Switzerland"
"18016",2020-02-24,0,0,"Switzerland"
"18017",2020-02-25,1,0,"Switzerland"
"18018",2020-02-26,0,0,"Switzerland"
"18019",2020-02-27,7,0,"Switzerland"
"18020",2020-02-28,0,0,"Switzerland"
"18021",2020-02-29,10,0,"Switzerland"
"18022",2020-03-01,9,0,"Switzerland"
"18023",2020-03-02,15,0,"Switzerland"
"18024",2020-03-03,14,0,"Switzerland"
"18025",2020-03-04,34,0,"Switzerland"
"18026",2020-03-05,24,1,"Switzerland"
"18027",2020-03-06,100,0,"Switzerland"
"18028",2020-03-07,54,0,"Switzerland"
"18029",2020-03-08,69,1,"Switzerland"
"18030",2020-03-09,37,0,"Switzerland"
"18031",2020-03-10,117,1,"Switzerland"
"18032",2020-03-11,161,1,"Switzerland"
"18033",2020-03-12,0,0,"Switzerland"
"18034",2020-03-13,487,7,"Switzerland"
"18035",2020-03-14,220,2,"Switzerland"
"18036",2020-03-15,841,1,"Switzerland"
"18037",2020-03-16,0,0,"Switzerland"
"18038",2020-03-17,500,13,"Switzerland"
"18039",2020-03-18,328,1,"Switzerland"
"18040",2020-03-19,1047,13,"Switzerland"
"18041",2020-03-20,1219,13,"Switzerland"
"18042",2020-03-21,1281,21,"Switzerland"
"18043",2020-03-22,899,23,"Switzerland"
"18044",2020-03-23,1321,22,"Switzerland"
"18045",2020-03-24,1082,2,"Switzerland"
"18046",2020-03-25,1020,31,"Switzerland"
"18047",2020-03-26,914,38,"Switzerland"
"18048",2020-03-27,1117,40,"Switzerland"
"18049",2020-03-28,1148,33,"Switzerland"
"18050",2020-03-29,753,36,"Switzerland"
"18051",2020-03-30,1093,59,"Switzerland"
"18052",2020-03-31,683,74,"Switzerland"
"18053",2020-04-01,1163,55,"Switzerland"
"18054",2020-04-02,1059,48,"Switzerland"
"18055",2020-04-03,779,55,"Switzerland"
"18056",2020-04-04,899,75,"Switzerland"
"18057",2020-04-05,595,49,"Switzerland"
"18058",2020-04-06,557,50,"Switzerland"
"18059",2020-04-07,596,56,"Switzerland"
"18060",2020-04-08,1027,74,"Switzerland"
"18061",2020-04-09,771,53,"Switzerland"
"18062",2020-04-10,500,54,"Switzerland"
"18063",2020-04-11,556,34,"Switzerland"
"18064",2020-04-12,308,70,"Switzerland"
"18065",2020-04-13,273,32,"Switzerland"
"18066",2020-04-14,248,36,"Switzerland"
"18067",2020-04-15,400,65,"Switzerland"
"18068",2020-04-16,396,42,"Switzerland"
"18069",2020-04-17,346,46,"Switzerland"
"18070",2020-04-18,326,41,"Switzerland"
"18071",2020-04-19,336,25,"Switzerland"
"18072",2020-04-20,204,36,"Switzerland"
"18073",2020-04-21,119,49,"Switzerland"
"18074",2020-04-22,205,31,"Switzerland"
"18075",2020-04-23,228,40,"Switzerland"
"18076",2020-04-24,181,40,"Switzerland"
"18077",2020-04-25,217,10,"Switzerland"
"18078",2020-04-26,167,11,"Switzerland"
"18079",2020-04-27,103,55,"Switzerland"
"18080",2020-04-28,100,34,"Switzerland"
"18081",2020-04-29,143,17,"Switzerland"
"18082",2020-04-30,179,21,"Switzerland"
"18083",2020-05-01,119,17,"Switzerland"
"18084",2020-05-02,112,8,"Switzerland"
"18085",2020-05-03,88,0,"Switzerland"
"18086",2020-05-04,76,22,"Switzerland"
"18087",2020-05-05,28,11,"Switzerland"
"18088",2020-05-06,51,10,"Switzerland"
"18089",2020-05-07,66,5,"Switzerland"
"18090",2020-05-08,81,13,"Switzerland"
"18091",2020-05-09,44,7,"Switzerland"
"18092",2020-05-10,54,3,"Switzerland"
"18093",2020-05-11,39,12,"Switzerland"
"18094",2020-01-22,0,0,"Syria"
"18095",2020-01-23,0,0,"Syria"
"18096",2020-01-24,0,0,"Syria"
"18097",2020-01-25,0,0,"Syria"
"18098",2020-01-26,0,0,"Syria"
"18099",2020-01-27,0,0,"Syria"
"18100",2020-01-28,0,0,"Syria"
"18101",2020-01-29,0,0,"Syria"
"18102",2020-01-30,0,0,"Syria"
"18103",2020-01-31,0,0,"Syria"
"18104",2020-02-01,0,0,"Syria"
"18105",2020-02-02,0,0,"Syria"
"18106",2020-02-03,0,0,"Syria"
"18107",2020-02-04,0,0,"Syria"
"18108",2020-02-05,0,0,"Syria"
"18109",2020-02-06,0,0,"Syria"
"18110",2020-02-07,0,0,"Syria"
"18111",2020-02-08,0,0,"Syria"
"18112",2020-02-09,0,0,"Syria"
"18113",2020-02-10,0,0,"Syria"
"18114",2020-02-11,0,0,"Syria"
"18115",2020-02-12,0,0,"Syria"
"18116",2020-02-13,0,0,"Syria"
"18117",2020-02-14,0,0,"Syria"
"18118",2020-02-15,0,0,"Syria"
"18119",2020-02-16,0,0,"Syria"
"18120",2020-02-17,0,0,"Syria"
"18121",2020-02-18,0,0,"Syria"
"18122",2020-02-19,0,0,"Syria"
"18123",2020-02-20,0,0,"Syria"
"18124",2020-02-21,0,0,"Syria"
"18125",2020-02-22,0,0,"Syria"
"18126",2020-02-23,0,0,"Syria"
"18127",2020-02-24,0,0,"Syria"
"18128",2020-02-25,0,0,"Syria"
"18129",2020-02-26,0,0,"Syria"
"18130",2020-02-27,0,0,"Syria"
"18131",2020-02-28,0,0,"Syria"
"18132",2020-02-29,0,0,"Syria"
"18133",2020-03-01,0,0,"Syria"
"18134",2020-03-02,0,0,"Syria"
"18135",2020-03-03,0,0,"Syria"
"18136",2020-03-04,0,0,"Syria"
"18137",2020-03-05,0,0,"Syria"
"18138",2020-03-06,0,0,"Syria"
"18139",2020-03-07,0,0,"Syria"
"18140",2020-03-08,0,0,"Syria"
"18141",2020-03-09,0,0,"Syria"
"18142",2020-03-10,0,0,"Syria"
"18143",2020-03-11,0,0,"Syria"
"18144",2020-03-12,0,0,"Syria"
"18145",2020-03-13,0,0,"Syria"
"18146",2020-03-14,0,0,"Syria"
"18147",2020-03-15,0,0,"Syria"
"18148",2020-03-16,0,0,"Syria"
"18149",2020-03-17,0,0,"Syria"
"18150",2020-03-18,0,0,"Syria"
"18151",2020-03-19,0,0,"Syria"
"18152",2020-03-20,0,0,"Syria"
"18153",2020-03-21,0,0,"Syria"
"18154",2020-03-22,1,0,"Syria"
"18155",2020-03-23,0,0,"Syria"
"18156",2020-03-24,0,0,"Syria"
"18157",2020-03-25,4,0,"Syria"
"18158",2020-03-26,0,0,"Syria"
"18159",2020-03-27,0,0,"Syria"
"18160",2020-03-28,0,0,"Syria"
"18161",2020-03-29,4,1,"Syria"
"18162",2020-03-30,1,1,"Syria"
"18163",2020-03-31,0,0,"Syria"
"18164",2020-04-01,0,0,"Syria"
"18165",2020-04-02,6,0,"Syria"
"18166",2020-04-03,0,0,"Syria"
"18167",2020-04-04,0,0,"Syria"
"18168",2020-04-05,3,0,"Syria"
"18169",2020-04-06,0,0,"Syria"
"18170",2020-04-07,0,0,"Syria"
"18171",2020-04-08,0,0,"Syria"
"18172",2020-04-09,0,0,"Syria"
"18173",2020-04-10,0,0,"Syria"
"18174",2020-04-11,6,0,"Syria"
"18175",2020-04-12,0,0,"Syria"
"18176",2020-04-13,0,0,"Syria"
"18177",2020-04-14,4,0,"Syria"
"18178",2020-04-15,4,0,"Syria"
"18179",2020-04-16,0,0,"Syria"
"18180",2020-04-17,5,0,"Syria"
"18181",2020-04-18,0,0,"Syria"
"18182",2020-04-19,1,1,"Syria"
"18183",2020-04-20,0,0,"Syria"
"18184",2020-04-21,3,0,"Syria"
"18185",2020-04-22,0,0,"Syria"
"18186",2020-04-23,0,0,"Syria"
"18187",2020-04-24,0,0,"Syria"
"18188",2020-04-25,0,0,"Syria"
"18189",2020-04-26,1,0,"Syria"
"18190",2020-04-27,0,0,"Syria"
"18191",2020-04-28,0,0,"Syria"
"18192",2020-04-29,0,0,"Syria"
"18193",2020-04-30,0,0,"Syria"
"18194",2020-05-01,1,0,"Syria"
"18195",2020-05-02,0,0,"Syria"
"18196",2020-05-03,0,0,"Syria"
"18197",2020-05-04,0,0,"Syria"
"18198",2020-05-05,0,0,"Syria"
"18199",2020-05-06,1,0,"Syria"
"18200",2020-05-07,0,0,"Syria"
"18201",2020-05-08,2,0,"Syria"
"18202",2020-05-09,0,0,"Syria"
"18203",2020-05-10,0,0,"Syria"
"18204",2020-05-11,0,0,"Syria"
"18205",2020-01-22,0,0,"Taiwan*"
"18206",2020-01-23,0,0,"Taiwan*"
"18207",2020-01-24,2,0,"Taiwan*"
"18208",2020-01-25,0,0,"Taiwan*"
"18209",2020-01-26,1,0,"Taiwan*"
"18210",2020-01-27,1,0,"Taiwan*"
"18211",2020-01-28,3,0,"Taiwan*"
"18212",2020-01-29,0,0,"Taiwan*"
"18213",2020-01-30,1,0,"Taiwan*"
"18214",2020-01-31,1,0,"Taiwan*"
"18215",2020-02-01,0,0,"Taiwan*"
"18216",2020-02-02,0,0,"Taiwan*"
"18217",2020-02-03,0,0,"Taiwan*"
"18218",2020-02-04,1,0,"Taiwan*"
"18219",2020-02-05,0,0,"Taiwan*"
"18220",2020-02-06,5,0,"Taiwan*"
"18221",2020-02-07,0,0,"Taiwan*"
"18222",2020-02-08,1,0,"Taiwan*"
"18223",2020-02-09,1,0,"Taiwan*"
"18224",2020-02-10,0,0,"Taiwan*"
"18225",2020-02-11,0,0,"Taiwan*"
"18226",2020-02-12,0,0,"Taiwan*"
"18227",2020-02-13,0,0,"Taiwan*"
"18228",2020-02-14,0,0,"Taiwan*"
"18229",2020-02-15,0,0,"Taiwan*"
"18230",2020-02-16,2,1,"Taiwan*"
"18231",2020-02-17,2,0,"Taiwan*"
"18232",2020-02-18,0,0,"Taiwan*"
"18233",2020-02-19,1,0,"Taiwan*"
"18234",2020-02-20,1,0,"Taiwan*"
"18235",2020-02-21,2,0,"Taiwan*"
"18236",2020-02-22,0,0,"Taiwan*"
"18237",2020-02-23,2,0,"Taiwan*"
"18238",2020-02-24,2,0,"Taiwan*"
"18239",2020-02-25,1,0,"Taiwan*"
"18240",2020-02-26,1,0,"Taiwan*"
"18241",2020-02-27,0,0,"Taiwan*"
"18242",2020-02-28,2,0,"Taiwan*"
"18243",2020-02-29,5,0,"Taiwan*"
"18244",2020-03-01,1,0,"Taiwan*"
"18245",2020-03-02,1,0,"Taiwan*"
"18246",2020-03-03,1,0,"Taiwan*"
"18247",2020-03-04,0,0,"Taiwan*"
"18248",2020-03-05,2,0,"Taiwan*"
"18249",2020-03-06,1,0,"Taiwan*"
"18250",2020-03-07,0,0,"Taiwan*"
"18251",2020-03-08,0,0,"Taiwan*"
"18252",2020-03-09,0,0,"Taiwan*"
"18253",2020-03-10,2,0,"Taiwan*"
"18254",2020-03-11,1,0,"Taiwan*"
"18255",2020-03-12,1,0,"Taiwan*"
"18256",2020-03-13,1,0,"Taiwan*"
"18257",2020-03-14,3,0,"Taiwan*"
"18258",2020-03-15,6,0,"Taiwan*"
"18259",2020-03-16,8,0,"Taiwan*"
"18260",2020-03-17,10,0,"Taiwan*"
"18261",2020-03-18,23,0,"Taiwan*"
"18262",2020-03-19,8,0,"Taiwan*"
"18263",2020-03-20,27,1,"Taiwan*"
"18264",2020-03-21,18,0,"Taiwan*"
"18265",2020-03-22,16,0,"Taiwan*"
"18266",2020-03-23,26,0,"Taiwan*"
"18267",2020-03-24,20,0,"Taiwan*"
"18268",2020-03-25,20,0,"Taiwan*"
"18269",2020-03-26,17,0,"Taiwan*"
"18270",2020-03-27,15,0,"Taiwan*"
"18271",2020-03-28,16,0,"Taiwan*"
"18272",2020-03-29,15,0,"Taiwan*"
"18273",2020-03-30,8,3,"Taiwan*"
"18274",2020-03-31,16,0,"Taiwan*"
"18275",2020-04-01,7,0,"Taiwan*"
"18276",2020-04-02,10,0,"Taiwan*"
"18277",2020-04-03,9,0,"Taiwan*"
"18278",2020-04-04,7,0,"Taiwan*"
"18279",2020-04-05,8,0,"Taiwan*"
"18280",2020-04-06,10,0,"Taiwan*"
"18281",2020-04-07,3,0,"Taiwan*"
"18282",2020-04-08,3,0,"Taiwan*"
"18283",2020-04-09,1,0,"Taiwan*"
"18284",2020-04-10,2,1,"Taiwan*"
"18285",2020-04-11,3,0,"Taiwan*"
"18286",2020-04-12,3,0,"Taiwan*"
"18287",2020-04-13,5,0,"Taiwan*"
"18288",2020-04-14,0,0,"Taiwan*"
"18289",2020-04-15,2,0,"Taiwan*"
"18290",2020-04-16,0,0,"Taiwan*"
"18291",2020-04-17,0,0,"Taiwan*"
"18292",2020-04-18,3,0,"Taiwan*"
